model,rmse,TEmax,TEmaxt,TEmaxcrit,MImax,TE0,TE1,TE2,TE3,TE4,TE5,TE6,TE7,TE8,TEcrit0,TEcrit1,TEcrit2,TEcrit3,TEcrit4,TEcrit5,TEcrit6,TEcrit7,TEcrit8,MI0,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MIcrit0,MIcrit1,MIcrit2,MIcrit3,MIcrit4,MIcrit5,MIcrit6,MIcrit7,MIcrit8,corr0,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,MImaxt,MImaxcrit,replicate,sink,source,site
0_baseline_LSTM,7.655886362295988,0.0787187527348856,0,TRUE,0.1222021088657042,0.0787187527348856,0.0178155997571469,0.0164816124895386,0.0167519716510818,0.0173669425387309,0.01706923492169,0.0169875134192302,0.016545642695036,0.0159673018761022,0.0165441006402948,0.016509699424947,0.0165099416261976,0.016594722542819,0.0165996853492734,0.0164615449349706,0.0163047038454806,0.0164606454011961,0.0164975938521659,0.1222021088657042,0.0612993210016907,0.0235690786410272,0.013778859877667,0.0108846209817907,0.0080193467466354,0.0071677903538628,0.0054998117469817,0.0043366655369955,0.0023628555596864,0.0022556177972059,0.0022972897800809,0.0023598584157395,0.0023163494994881,0.0022950306669092,0.0023390986468622,0.0023493603115495,0.0023462560208221,0.5708012753336438,0.4214849312542995,0.2576498457196496,0.1853833051275611,0.15483027130754,0.126737187383304,0.1135206892893469,0.1010277010776496,0.082085483368315,0,TRUE,1,do_min,tmmx,01475530
0_baseline_LSTM,8.70568927030512,0.0529004080187388,0,TRUE,0.0702306510561404,0.0529004080187388,0.0285497755768959,0.0275942812703897,0.0222492331535145,0.0220557092591985,0.0220466093111967,0.0185956404146584,0.020556650345367,0.0197286907922741,0.0170498405863532,0.0170004402010003,0.0170951146472295,0.0170271381112418,0.0170456800780563,0.0170846924343118,0.017137962395665,0.0170763500371037,0.0171085303901844,0.0702306510561404,0.0458800186142993,0.0212692612672736,0.0139890394492695,0.0118944998788855,0.0098290307059395,0.0080896477801952,0.008178109520923,0.007888619786377,0.0023895297750084,0.0022762641269586,0.0023590915074988,0.0023434006668752,0.0023790148198156,0.0023784199552994,0.0023585592097957,0.0024028640290264,0.0023480794201951,0.3597522073421469,0.3387944812267102,0.2265112542533744,0.1659917971253481,0.1286125559102536,0.1124243569223648,0.1031070225849479,0.0896014970146562,0.0706567558042225,0,TRUE,1,do_mean,tmmx,01475530
0_baseline_LSTM,10.53768877009719,0.0260563664690915,0,TRUE,0.0159214976318733,0.0260563664690915,0.0237505472200251,0.021177189359969,0.0199371448050714,0.018832038957342,0.0175262646071736,0.0173954297577713,0.0189161393508713,0.0178615873800501,0.0167303170066261,0.016629241032771,0.0167839668875955,0.0167979328950911,0.016658953473516,0.0168097384388947,0.0168692386807591,0.0167415497611087,0.0167296842164154,0.0159214976318733,0.0135991580325035,0.0082283878766675,0.0059540871438002,0.0046746420389245,0.0037563244899129,0.0034431694112274,0.0035883472245099,0.0034200479933604,0.0021195164276218,0.0020944587590934,0.0021434866671132,0.0021191478422576,0.0020866345016294,0.0021187171541302,0.0020557315490497,0.0021101804972127,0.0021298367858928,0.0769502691103689,0.1378851446612466,0.1047495615827259,0.0786259086745909,0.055510632422728703,0.0543212957452921,0.0514871004459796,0.0438657333569122,0.0331524685622867,0,TRUE,1,do_max,tmmx,01475530
0_baseline_LSTM,7.608827740035117,0.0430797853865307,0,TRUE,0.0349963541400188,0.0430797853865307,0.0283927415958742,0.0285162429154006,0.0266039243475368,0.024220627200705,0.0241452385971498,0.0249525376395307,0.0259485917234685,0.0231720536337021,0.0167103271346158,0.0166989718300307,0.0167452465888301,0.0166909817228272,0.0166602531812078,0.0166931379641439,0.0167142723633504,0.0167507187309231,0.0167217814292322,0.0349963541400188,0.0202259622554141,0.0107946686428373,0.0074471256318052,0.0055059442840751,0.0051131622045064,0.0054715886926656,0.004939337100923,0.0043810881374674,0.0020708599117626,0.0020447689617308,0.0021046918835053,0.0021090551294329,0.002077421057351,0.0020954214663293,0.0021257547503124,0.0020909825264163,0.0021103864291801,0.0155724146936316,-0.0125821574936168,-0.0242125955981089,2.492783264112e-4,0.0218732966493537,0.0353728888094085,0.0397492643095898,0.0334799923480796,0.0232052880504616,0,TRUE,1,do_min,tmmx,01475548
0_baseline_LSTM,8.409262292438104,0.0498684446849566,0,TRUE,0.0383381937270113,0.0498684446849566,0.0290428789867856,0.0249532695405616,0.0204098520210616,0.0201862368665571,0.0188331906763095,0.0203042246023064,0.0183751976762304,0.0181676181544031,0.0164689180661337,0.01632753257917,0.0163664526079732,0.0163998184176287,0.0163321446678466,0.0162918565641862,0.0164595403279032,0.0163194760777289,0.016359379748325,0.0383381937270113,0.0175283954798313,0.0079080339514622,0.0048327978132314,0.0049001782471953,0.0046371842698469,0.0044481559767445,0.0042636653417035,0.0039363883637799,0.0021949802477685,0.0022179244691969,0.0022260801079188,0.0022579533400543,0.0022257213445861,0.0022340872750401,0.0022288934470478,0.0022172028717112,0.0021983751184618,0.2901735015441919,0.143615800898497,0.0433843623301247,0.0400812044399978,0.0507148651739818,0.0654264155440265,0.0764239938945863,0.0793872695728491,0.0714309600046982,0,TRUE,1,do_mean,tmmx,01475548
0_baseline_LSTM,9.671961192638037,0.0306950602432843,0,TRUE,0.026329513925848,0.0306950602432843,0.0207405620623804,0.0201345713856983,0.0193955304855279,0.0196408398396033,0.0180077361281735,0.0185662008558144,0.0180299627853921,0.0176630331396503,0.0165747911785219,0.016636141663459,0.016742290901797,0.0167267878059478,0.01680682454269,0.0166850144432709,0.0166938001001046,0.0166399958553327,0.0165934370646101,0.026329513925848,0.0163152774142913,0.0089670316685853,0.0063482847260103,0.0054110526926079,0.0050531125063396,0.0053456294180309,0.0047288596390353,0.0042405021137617,0.0021302180746521,0.0021399414975664,0.0020856633579293,0.0021371890541559,0.0021100584246542,0.0021424781632513,0.0021386253887855,0.0021727802089083,0.0021552663021174,0.2398270342448061,0.1340913589292942,0.0561245959202176,0.0339685345259596,0.026837183718192,0.0293783966105498,0.0351029508443109,0.0423398983648643,0.0432215535405646,0,TRUE,1,do_max,tmmx,01475548
0_baseline_LSTM,1.1081785671165292,0.0281582973681412,1,TRUE,0.1773399068221373,0.0224315949756338,0.0281582973681412,0.0189690531009202,0.0153917761573929,0.0139246365831894,0.0149334495809764,0.0151417348222657,0.0142496266020568,0.0140991229309174,0.0155616834308527,0.0155216644106273,0.0154859611817064,0.0155203239278603,0.0157437851161525,0.0156393731005836,0.0155308726829356,0.0154803146503074,0.0157696171567616,0.1716132044296291,0.1773399068221373,0.1239611920715365,0.0870687948679733,0.065356724556702,0.0522441172546338,0.0426580426783499,0.0341767316724597,0.0285452666546956,0.0024890678038044,0.0024719843948505,0.0025342275769399,0.0025219868423854,0.0025581230207114,0.0024677754894501,0.0024871852038844,0.0024924055178117,0.0025221684085336,-0.6814931848329876,-0.6891088727898239,-0.593856476490747,-0.508579693403549,-0.4461836130061465,-0.3956332541840635,-0.3546916267037862,-0.3189302829977427,-0.2865049164552416,1,TRUE,1,do_min,tmmx,01480617
0_baseline_LSTM,0.9192124564968746,0.0384914082781643,1,TRUE,0.1405397046834636,0.0133422451673923,0.0384914082781643,0.0301989143111206,0.023150782934482,0.0212678340161709,0.0228038784744197,0.0218287637946133,0.0203602369291799,0.0204841643693001,0.0164927062714104,0.0164167617419621,0.0164208781845032,0.0165980173044786,0.0165765644113418,0.0164445310886819,0.0165247813005903,0.0164638127349009,0.0166414029268975,0.1154519698898266,0.1405397046834636,0.1058420621672859,0.0773726996021326,0.0601765902646619,0.0495724902083541,0.0415097467331159,0.0348829057227872,0.0296883891169083,0.002499257803193,0.0025647013443886,0.0025551225244723,0.0024685331761886,0.0025586385636623,0.0024920282498634,0.0025378320974405,0.0024864840834574,0.0025205873419725,-0.5833478387296999,-0.6298261733001831,-0.5587590050962088,-0.4845735683448713,-0.4292006852549934,-0.3860928674568621,-0.3520149668647371,-0.3212402105910862,-0.2901394403401627,1,TRUE,1,do_mean,tmmx,01480617
0_baseline_LSTM,1.2826893179505137,0.0305311647869535,1,TRUE,0.0483583469873177,0.0166138157918308,0.0305311647869535,0.0276834076566686,0.0228787345344082,0.0218151641989636,0.021742887769933,0.0211704144580794,0.01988473492917,0.019176296342562,0.0161402887592828,0.0161320984459864,0.0161038244067112,0.0161354877287527,0.0161473303009392,0.0161874380747807,0.0160837996819607,0.0162336763261063,0.0161691866303097,0.0345058687341153,0.0483583469873177,0.0392964870919417,0.0293653604880036,0.0240044299470164,0.0208685670726681,0.0184119561878829,0.0160251339750133,0.0139736935848319,0.0022162764825787,0.0022469338722571,0.0022118629295929,0.0022386835483514,0.0022631835274247,0.0022472964914422,0.0022452832178254,0.0022592348264031,0.002267023873044,-0.2943048646400103,-0.3607111045562087,-0.3312949069863407,-0.2901743039274845,-0.2600636374767816,-0.2397846689209616,-0.224510879532373,-0.2094463051778253,-0.1901320066487684,1,TRUE,1,do_max,tmmx,01480617
0_baseline_LSTM,1.098040589152681,0.0271052189630744,1,TRUE,0.1650655026673588,0.0253417759702772,0.0271052189630744,0.0180835656347182,0.012719259138573,0.0126117550653949,0.0135797081205708,0.0139548411391931,0.0140296683370818,0.0131121004223673,0.0156156978124576,0.015685327855878,0.0155814144687159,0.01567947893492,0.0156600727739304,0.0156650711287493,0.0156735330305613,0.0156760545560793,0.0157393454044588,0.1633020596745627,0.1650655026673588,0.1119707375711254,0.0792158451904806,0.0621713738752089,0.0500060061057309,0.0421185550737003,0.0351464549900322,0.029874784023723,0.0023758198720923,0.0023702010166622,0.0024628268361814,0.0023949097916786,0.0023745857586865,0.0024050435163923,0.0024097411719681,0.0023561570086785,0.0023867444785146,-0.6776816812365449,-0.6806612180861495,-0.5817057523625644,-0.4992104416314476,-0.4425760379854584,-0.3982213633515714,-0.3624677184330002,-0.3301086547725034,-0.299788044951331,1,TRUE,1,do_min,tmmx,01480870
0_baseline_LSTM,0.9490959418354724,0.0372541081484647,1,TRUE,0.1274183204686494,0.019634295721869,0.0372541081484647,0.0289284536841004,0.02311418847451,0.0215086057420291,0.0213033511033128,0.0194952676927979,0.0193669165638635,0.0190003598670828,0.0165119539263865,0.0165375459673417,0.0165537411237708,0.0165612747119159,0.0166693351186208,0.0166510032853657,0.0165390747773082,0.0165518937336061,0.0166008571517404,0.1098515092220566,0.1274183204686494,0.0920732585098524,0.0673431628342199,0.0537702903716614,0.0449395249361475,0.0382678331542386,0.0336723276572051,0.0291346139049545,0.0024487080525624,0.0024232052718161,0.0024155564480112,0.0024364775201595,0.0024581476077058,0.0024457230795874,0.002452448957751,0.0024445473585249,0.002397250996859,-0.5676408058910469,-0.6056821263307233,-0.5270688250281057,-0.4530097147628485,-0.4026551219724569,-0.3664056169742671,-0.337914938938726,-0.3124680730982215,-0.285432956556907,1,TRUE,1,do_mean,tmmx,01480870
0_baseline_LSTM,1.2628490298478912,0.028142824482514,1,TRUE,0.0416616995149635,0.0180650237518011,0.028142824482514,0.0248288125155755,0.0210474905516112,0.0199541709433011,0.0199039517576062,0.0199016002031152,0.0199145914927268,0.0180164140632752,0.0160391782242067,0.0161489204392505,0.0159704076866151,0.0161579874660786,0.0161385116272255,0.0161106084777404,0.0161612324009184,0.0161059255801666,0.0161233246985435,0.0316347019491318,0.0416616995149635,0.032259882847924,0.024078297848383,0.0199557634474457,0.0174291603105604,0.0164337591901427,0.0145022616485556,0.0124074537010832,0.0021812381476551,0.0021581822260212,0.0022366704220978,0.0021876561792093,0.0022324298778462,0.0022055672173082,0.0022769683564176,0.0022203281004737,0.0022527707663915,-0.2756213008597542,-0.3305580017599926,-0.2959458632938822,-0.2558020669442443,-0.230168012932984,-0.2147364915579205,-0.2043734261950455,-0.1951950134242296,-0.1801113007617636,1,TRUE,1,do_max,tmmx,01480870
0_baseline_LSTM,0.8286311933259792,0.0376541085751172,1,TRUE,0.1833605571079167,0.0169362470887427,0.0376541085751172,0.0269262764732562,0.0212498593894624,0.0181173730474611,0.0172082122786709,0.0171323484719881,0.0167250813192379,0.0165297023995258,0.0159432698509383,0.015863061634541,0.0159580313464852,0.0159841396726142,0.0158875048372978,0.0161594742570703,0.0159494757998438,0.0161392346111184,0.0159599582451111,0.1626426956215425,0.1833605571079167,0.1315529663460697,0.0919129934321007,0.068507948131503807,0.0534613059224149,0.0439462560346786,0.0357945485648941,0.0287628486689226,0.0024159912086718,0.0024045201362355,0.0024002685374948,0.0024001046003908,0.002416156699631,0.0024565439788398,0.0023742942082944,0.0024565811398633,0.0024198950626166,-0.6702054863304829,-0.6990361602340042,-0.6141298414517203,-0.5284861550456522,-0.4619205679700288,-0.4083599857287187,-0.3650709764397522,-0.3281221735031937,-0.2934435668213983,1,TRUE,1,do_min,tmmx,01481000
0_baseline_LSTM,0.7850805902111524,0.0431123050063491,1,TRUE,0.1414999689598852,0.0127669114057187,0.0431123050063491,0.0365858944040589,0.0277881655150504,0.0248953362333928,0.02307142242038,0.0219584990504622,0.0212291561337476,0.0196945248300964,0.0163024440035345,0.0162433313437855,0.016257658039156,0.016282293201985,0.0162683073178372,0.0161805749843954,0.0162518641226156,0.0162224790611571,0.016308502777367,0.1111966897913418,0.1414999689598852,0.1080851910350067,0.0766315997380185,0.0593651816586159,0.0481856021902666,0.0396534704771315,0.0329721856556003,0.0267723167652683,0.0023827565425058,0.0023572474006412,0.002421824183913,0.002406394397726,0.0024561808371801,0.0023743923868447,0.0023913719231399,0.0024287254130121,0.0024164461655494,-0.5727837995156652,-0.6324255586289985,-0.5666512250932808,-0.4907782137533739,-0.4309489603331319,-0.383026184233083,-0.3449427279177781,-0.3124370029432075,-0.2793416076975576,1,TRUE,1,do_mean,tmmx,01481000
0_baseline_LSTM,0.9996620220426864,0.0291620868198869,1,TRUE,0.0575805211612507,0.0116738337905772,0.0291620868198869,0.0274686351581466,0.0244310197715881,0.0233393688830357,0.0229149865158961,0.0220440136185319,0.0215980777440421,0.0200863539873298,0.0159420849636451,0.0159833711978265,0.0160807608354741,0.0160063467724986,0.0161859858913978,0.0160311133541094,0.0161855261295542,0.0161688500360958,0.0160262976286296,0.0401239525020207,0.0575805211612507,0.048430834113221397,0.0375216816403915,0.0306316472785461,0.0257503767706498,0.0221637685063662,0.0189306468825228,0.01539427007575,0.0022333141351669,0.0023098526456436,0.0023325174346559,0.0023064460996428,0.0023581581496328,0.0022731606755992,0.0023330151114898,0.0022615798683775,0.0022857076976118,-0.3623279777631901,-0.4401035103830129,-0.4068231666920175,-0.3578266811828562,-0.3183709165575097,-0.2875438925680207,-0.2641591047905064,-0.2429874913341845,-0.2184206603354379,1,TRUE,1,do_max,tmmx,01481000
0_baseline_LSTM,0.6851055295646035,0.0440684476545711,1,TRUE,0.1932435099210923,0.0303451805202707,0.0440684476545711,0.032126169398105,0.023160389750662,0.0215387078976602,0.0212153312415028,0.0206131332543077,0.0204486876941352,0.0195532549225138,0.0161845328516708,0.0161564225476816,0.0162399631806752,0.0161291262019334,0.0163271673390985,0.016243482238715,0.0163740366325041,0.0161680037852651,0.016258903439238,0.1795202427867907,0.1932435099210923,0.1235993469627713,0.0764858401679281,0.0543376995870298,0.0420333370567685,0.032927743082253,0.02781870163251,0.0230451916942388,0.0026427892505598,0.0026199945193317,0.0026620084359803,0.0025841572997446,0.0026169498536162,0.0025976658455583,0.0025854343287816,0.0026232242457819,0.0026373471470849,-0.6636818232538305,-0.6795251470124104,-0.5668453012695903,-0.4592104064005512,-0.3821853312500939,-0.3265790591819564,-0.2910055716206227,-0.2645608110769217,-0.2381172756981787,1,TRUE,1,do_min,tmmx,01481500
0_baseline_LSTM,0.6163077624408237,0.0450599703977465,1,TRUE,0.1697387796790806,0.0190179832074864,0.0450599703977465,0.0347543461698965,0.0265551881828009,0.0235986100495503,0.0218725362949493,0.0213619610235061,0.0221265546434768,0.0215226328360711,0.0163660475163519,0.0162040313213201,0.0161945215269818,0.0161763448092836,0.0160992781140948,0.0161118219490971,0.0162290124209841,0.0164218261291141,0.0161333094190957,0.1436967924888204,0.1697387796790806,0.1194048040755174,0.0786405327006381,0.0562407052892014,0.0445269605485828,0.0358620589897037,0.0303833896839186,0.0254564449341525,0.0026443700026442,0.0026433590529369,0.0027018474490895,0.0027021148613112,0.0026165586714112,0.0026497521458224,0.0026571024710344,0.0026088762100387,0.0026352811382724,-0.6073128065257982,-0.6431434290964123,-0.5550154719097884,-0.4624455283084023,-0.3925157520545708,-0.3397526866701855,-0.304814338913977,-0.2783742559575066,-0.2512381162596284,1,TRUE,1,do_mean,tmmx,01481500
0_baseline_LSTM,0.632338960136398,0.0413333848494542,1,TRUE,0.13790065012148,0.0132083255537809,0.0413333848494542,0.0342296449897427,0.0280818221618649,0.0246135210683891,0.0230656083337057,0.0227577095867222,0.0232288059145615,0.0220329789788389,0.0163494082058099,0.0162950620595152,0.0163659176274646,0.0163755129927704,0.0162797472997035,0.0163012765549547,0.0163775442964535,0.0162928571461712,0.0164094368872913,0.1097755908258059,0.13790065012148,0.1037228683423038,0.071892907579081,0.0536501342270583,0.0424884317855474,0.0348732560282606,0.0301310453432933,0.0244344837762149,0.0026114337324562,0.0025972348457851,0.0026722480495105,0.0025973341310618,0.0026506665410579,0.0026521747880016,0.0026386327840791,0.0026416979363302,0.002643628655567,-0.5531185816937816,-0.6034731682533003,-0.5311264289699515,-0.4493732641183027,-0.3861753521840592,-0.3375675990468569,-0.3046229502418652,-0.2791200831379158,-0.252144389848539,1,TRUE,1,do_max,tmmx,01481500
0_baseline_LSTM,1.3254523195691197,0.0895140572902429,0,TRUE,0.1548478151718351,0.0895140572902429,0.0257683462210947,0.0247255877081951,0.0240664992790963,0.0227298388424999,0.0232105199065403,0.0239711480028517,0.0221916747787924,0.0224902507284914,0.0186188079797532,0.0186652869017091,0.0186587923076284,0.0185000775735755,0.0183877812591163,0.0185508885577538,0.0185741340308118,0.0184266709199674,0.0185137959754125,0.1548478151718351,0.0911021041026851,0.0352582737289854,0.0161131857026835,0.0104472728391571,0.006838921095831,0.006575625332931,0.0068566039865513,0.0060908928702521,0.0030542935607751,0.0030049342699401,0.003015523268827,0.0030192560253274,0.0030802861038033,0.0030910043144705,0.0029472170621986,0.003078814187495,0.003027838941178,-0.5849848495665501,-0.4758865351105414,-0.2908361327250783,-0.1744935121896363,-0.1229392238372046,-0.0872226217085617,-0.0705541604131191,-0.0649141785834427,-0.0559859466961125,0,TRUE,2,do_min,tmmx,01466500
0_baseline_LSTM,1.3162331179024285,0.0806739410985437,0,TRUE,0.1520817866954567,0.0806739410985437,0.0249876991153619,0.0240513269637309,0.0219203505082018,0.0213363858390677,0.0213021203723361,0.0226752393762278,0.0220227477004113,0.0212979031215676,0.0184675258719572,0.0184463367314864,0.0183043841765953,0.0184097069324033,0.0184046188940796,0.0184373779043735,0.0185186255523403,0.0187161286077064,0.0184450104120488,0.1520817866954567,0.0963955447122748,0.0388331217778772,0.0186528950045787,0.0112434803655746,0.0081512869933535,0.0079916146584346,0.0075723923623116,0.0075336907007912,0.003007034902694,0.0030380168914464,0.0030059748918015,0.0029831567875495,0.0030041481491846,0.0030112372346826,0.0030394219984114,0.0030059054902078,0.0030137652371264,-0.5815288759283124,-0.485660493687002,-0.3043086656092768,-0.1857564475806022,-0.1316818825613429,-0.0951313375398769,-0.0786006094700697,-0.0724587273529709,-0.0626747855471109,0,TRUE,2,do_mean,tmmx,01466500
0_baseline_LSTM,1.406097458835174,0.065178292978238,0,TRUE,0.1363591144039479,0.065178292978238,0.0281475981688566,0.0256848708819176,0.0222712886930094,0.02135660813283,0.0215973810153266,0.0230249316685049,0.0240202845694146,0.0239162018443639,0.0178568945194596,0.0178368917430775,0.0177769334706731,0.0178054126344586,0.0179242974578505,0.0179344050191171,0.0178851610739311,0.0179277529783435,0.0178870348644642,0.1363591144039479,0.0993284195945677,0.0449673630403716,0.0223128861666006,0.0138932031388696,0.010497802657101,0.0104949372171617,0.0102861039870396,0.0097713313480743,0.0028768651506821,0.0028627274254155,0.0028639340363621,0.002899072947645,0.0029249532966184,0.0029215940308075,0.0028796536516047,0.0028470086402608,0.002859332260638,-0.5537008286664217,-0.4859881201323667,-0.3198966969894155,-0.203424805502822,-0.1476301301109201,-0.1112286752018117,-0.0952768905386323,-0.0866664566998935,-0.0756577606709461,0,TRUE,2,do_max,tmmx,01466500
0_baseline_LSTM,1.0862780156185374,0.0498994035079332,1,TRUE,0.1978523635091057,0.0125909306130572,0.0498994035079332,0.0334105582790638,0.0233388392234564,0.0195612733313473,0.0195386868783043,0.0179476028612838,0.017301576104731,0.0162011305327701,0.0157952121652602,0.0157832729776592,0.0157574923675814,0.0157311630988474,0.0157442554266414,0.0158477416984657,0.015826585557407,0.0157029078535626,0.0158612772973868,0.1605923839390784,0.1978523635091057,0.1394351566053726,0.0919429619086481,0.0654309152916562,0.0505363158007736,0.0412792735720764,0.0322053097942158,0.0269685769402609,0.0026069329316442,0.0025820383369244,0.0025089643060108,0.0025883261734893,0.0026215590510175,0.0025679830598562,0.0025162702075087,0.0026155091174395,0.0025427671031566,-0.6554899474359972,-0.7036240948262498,-0.608254226229452,-0.5050713459870497,-0.4282139697508278,-0.3694360470030303,-0.3254171381913148,-0.2913259934238955,-0.2619032934472834,1,TRUE,2,do_min,tmmx,01472104
0_baseline_LSTM,1.1631789937402648,0.060570554850599,1,TRUE,0.1552091140423758,0.0120260694947302,0.060570554850599,0.0489584529994857,0.0351962400020347,0.0288648304355524,0.0257561497339918,0.0232893807036256,0.0207963311199063,0.0195546805607209,0.0157366628216471,0.0157026523819016,0.015719569853589,0.0157014593368107,0.0157183562348413,0.0157169978249057,0.0156685614016345,0.0155954336517967,0.0157997046749833,0.1066959826778907,0.1552091140423758,0.1279459830834143,0.0939153958303595,0.0710826127560673,0.0553973589082486,0.0433876648296735,0.0359259990795238,0.0297414973634632,0.0025582159090881,0.0025206547296296,0.0025515170721483,0.0025035354297331,0.0025271230363309,0.0025388934575345,0.002534577262936,0.0025104501093549,0.0025196104164815,-0.5475412055306397,-0.63928425071608,-0.5886563550646384,-0.5114484162198426,-0.4445343658310832,-0.3899524659122591,-0.3461253592655716,-0.3106953759735259,-0.279103725539016,1,TRUE,2,do_mean,tmmx,01472104
0_baseline_LSTM,1.799007320508665,0.0646841421620142,2,TRUE,0.0769624736193086,0.0247965315917631,0.0622147147978037,0.0646841421620142,0.0552386332603135,0.0468463292434049,0.0400109512643263,0.0352148814018463,0.0315645123544456,0.0276377943023485,0.0160187843648467,0.0161019773063485,0.015953397698031,0.0161485111241571,0.0160675260557104,0.0161030768920767,0.01612829179536,0.0160689862194592,0.0160302508652416,0.0343989782046387,0.0717203807414961,0.0769624736193086,0.0668370388625694,0.0533234970016397,0.0432094472988478,0.0351269232411972,0.0292167800298097,0.0231792862962518,0.0023541703432771,0.0023875470387307,0.0023634059667661,0.0023747829161203,0.0024293004144569,0.0023693902303986,0.002346546722026,0.0024098717188065,0.0023907154661012,-0.2920240400998747,-0.4568162331971981,-0.4790047598158199,-0.447445585844561,-0.4027738590718206,-0.3637683843152919,-0.3267432633414302,-0.2950989572238782,-0.2646748105340155,2,TRUE,2,do_max,tmmx,01472104
0_baseline_LSTM,1.2282070349778285,0.0432538947285383,1,TRUE,0.1605846752642167,0.0082713278971902,0.0432538947285383,0.0305572499077182,0.0234876950869739,0.0197967158787252,0.0186898465468286,0.0179306881004488,0.0165692171700407,0.0162691235087475,0.015765704485075,0.0158325376666949,0.015720792581055,0.0158017159871812,0.0157930716066584,0.0156939904767664,0.0158280313482179,0.0157385084417998,0.0157594115085089,0.1256021084328687,0.1605846752642167,0.1224508241220583,0.0873775315524851,0.0654692807084382,0.0511513998297616,0.041970702601086,0.0345777517620161,0.0290881350048893,0.0024558633303949,0.0024842819200014,0.0025237609483484,0.0024782335448726,0.0024230824288909,0.0024680761508385,0.002448449171299,0.0024905422178170002,0.0024379650262431,-0.6029460056836805,-0.6611667877926325,-0.5921662973086845,-0.5092738107887312,-0.4449685613034789,-0.3940239742527548,-0.3536672335204004,-0.3201181059425422,-0.2891610867333983,1,TRUE,2,do_min,tmmx,01472119
0_baseline_LSTM,1.1363619504617062,0.051518118003614,1,TRUE,0.125239701321013,0.0118084111169242,0.051518118003614,0.0436361502658493,0.0353462151416441,0.0295823735725037,0.026291100271922,0.0249281335521189,0.0225963328244064,0.021097857265704,0.0155382628773764,0.0156423720315734,0.0155378271386164,0.0155417412853726,0.0156520955163609,0.0155633529051492,0.0155423834044223,0.0154827694035485,0.0157060913112005,0.0855489970622962,0.125239701321013,0.1111191848889455,0.0869921829128908,0.0692769652719718,0.0557887005847112,0.0457653075373264,0.0382485629248522,0.0319834609516857,0.0025528526014538,0.0024551211333384,0.0025017083393073,0.0025489888515624,0.0024527514208645,0.0024457074016557,0.0024987627900796,0.0025199116900523,0.0024490814585966,-0.5060189833015287,-0.5981843446065971,-0.5681180805527736,-0.5096025907209399,-0.4559778518593678,-0.4102884711807126,-0.3711451239810606,-0.3373253893497282,-0.3048542638421195,1,TRUE,2,do_mean,tmmx,01472119
0_baseline_LSTM,1.555500476313037,0.0580210307629394,2,TRUE,0.069295436921661,0.0227294354647816,0.0551556658503878,0.0580210307629394,0.0513416234233613,0.0456746214181104,0.0408138045875995,0.0351386623384341,0.032186666660128,0.0286520020910398,0.0161151012292613,0.0160458025880131,0.0162170379821498,0.0160940877428539,0.0161285304183781,0.0160601186655742,0.0160697916476755,0.0162726910888171,0.0160884302428959,0.0288491896700013,0.061272424566952,0.069295436921661,0.0631208169894512,0.0539507231255092,0.0459157893897523,0.0383592891636784,0.0329569113191443,0.0268744773878348,0.0023357810243072,0.0023954472089636,0.0023613151457757,0.0023242748017421,0.0023244868753848,0.0023573121831662,0.0024281511998226,0.0022987925800287,0.002376794365759,-0.2904558105248488,-0.4388595105605302,-0.4685579586150513,-0.44892155302465,-0.4154741866677973,-0.3841294673125661,-0.3525762174069822,-0.3227671631040104,-0.2918699667323883,2,TRUE,2,do_max,tmmx,01472119
0_baseline_LSTM,1.13464623582124,0.0564803428120296,1,TRUE,0.1873104713218819,0.0129760681994448,0.0564803428120296,0.0383251017626426,0.0242571601341707,0.0187305657829646,0.018329592507646,0.0179155886764223,0.0170028446459851,0.0153726974346602,0.0160126093313229,0.0159546682828725,0.0160301479242691,0.0160401387576929,0.0159141699179953,0.0160027589136865,0.0160438310914847,0.0161707939808547,0.0160617042197528,0.1438401364388744,0.1873104713218819,0.1368982140630652,0.0889475887362297,0.0617521401128285,0.0469510914693581,0.0377821349854594,0.0310104115169317,0.0259553192040654,0.0024383091551562,0.0024336510768898,0.0024313883703209,0.0024490573713845,0.0024458734606172,0.0025247036217676,0.0024892744684874,0.0024101769676749,0.0025056020285577,-0.6370905660850331,-0.7037795742325977,-0.6196178230037936,-0.5158564813584375,-0.4348541102266158,-0.3739682175973762,-0.3282285743483861,-0.2935957053494376,-0.2649460913112484,1,TRUE,2,do_min,tmmx,01473499
